filename,tempo,harm_change_median1,harm_change_median2,harm_change_median3,harm_change_median4,harm_change_median5,harm_change_median6,harm_change_square1,harm_change_square2,harm_change_square3,harm_change_square4,harm_change_square5,harm_change_square6,label 
gtzan\classical\classical.00090.wav,117.45383522727273,-0.1370354739070699,-0.13451095059486226,0.06412731111049555,0.09472554549574759,0.032183530717239006,-0.00023760413751028372,0.17004112623449155,0.1475158093867248,0.2067103464502001,0.1951387547719498,0.07681345482126754,0.06771059914365982,classical
gtzan\classical\classical.00091.wav,143.5546875,0.056149185180408186,-0.2149482648309195,0.026715259999036137,0.21175489760935293,0.040078089679715934,-0.04522812552750113,0.20326669081458693,0.11511482450680663,0.15936811827574668,0.21019973028771877,0.07986520114740618,0.07907083168810655,classical
gtzan\classical\classical.00092.wav,129.19921875,0.21966653127748215,-0.10505336667618653,0.05395924672484373,0.14976208843290792,0.0005467595730213377,0.060200076084583796,0.15539236549842697,0.22344727323047858,0.24265217699685834,0.21171813890404953,0.09034056944190913,0.12685319325785627,classical
gtzan\classical\classical.00093.wav,135.99917763157896,0.05902092547429783,0.11155521716068943,-0.023064561188221505,0.11129318550229016,-0.005859581774655314,-0.014600277878344102,0.10388415508834695,0.10778271366648232,0.17511355511328483,0.16776660655206704,0.06892613471445042,0.06136599692464459,classical
gtzan\classical\classical.00094.wav,123.046875,0.13182620301152492,0.16694266693154391,0.04942496307194208,-0.15671600028872534,0.017091830880843747,-0.014649953693151408,0.15121356104156572,0.15682301323413791,0.16091458846687745,0.21739568737368023,0.0748286974505919,0.10029709023525504,classical
gtzan\classical\classical.00095.wav,117.45383522727273,-0.019192176099229828,0.1821952899684379,-0.014781016856432433,-0.13326545059681014,0.0024781444127104746,-0.03522217972204093,0.12123471405018099,0.12099784217303375,0.13910683253935613,0.1469935973204223,0.0682786162982616,0.05465236061760121,classical
gtzan\classical\classical.00096.wav,135.99917763157896,0.22176645617322588,0.11307904321148443,-0.08085248619318058,-0.2094877921044831,-0.042449725263077914,-0.029849304817616718,0.1201810734808301,0.10497841591940507,0.14879530394211662,0.20580991427432807,0.07563798687967199,0.060414168276390075,classical
gtzan\classical\classical.00097.wav,103.359375,0.19214366176642955,0.05534109739278038,-0.10415898449718991,0.12477119080722236,0.02587918152446198,0.016102774068713237,0.10376713751992575,0.13976106753349404,0.18075992299399246,0.1679214218618698,0.0722651291345214,0.0771964726846798,classical
gtzan\classical\classical.00098.wav,95.703125,0.029793829024473542,0.14799773466599367,-0.1692742295563226,0.054147023707627376,-0.02221586980184603,0.018795058596879115,0.07622335106294248,0.11247824977364296,0.1711422258019276,0.1237376904097239,0.061104139328290265,0.04678372110488806,classical
gtzan\classical\classical.00099.wav,117.45383522727273,0.007323961435535329,0.057237298367166796,0.033076591789722026,-0.04555159807205305,0.03296692289738403,0.03941544517874725,0.1768475187326506,0.12389416617001575,0.14420954971006225,0.13353322416278782,0.08077317266220886,0.1023466254390542,classical
gtzan\country\country.00000.wav,161.4990234375,0.023448706209309705,-0.12697977291217122,0.03620832320302678,-0.15097019262611927,0.016960176676324414,0.007017383119091292,0.13135485402628327,0.1533855043810931,0.13630713539546405,0.2503332592668939,0.08483984907495654,0.08767484315507289,country
gtzan\country\country.00001.wav,129.19921875,0.02373257377995601,-0.08459055544555553,0.039105836302041494,-0.029369425028562837,0.009228714424923205,9.961426258070466e-05,0.06939844994470822,0.05693194391583091,0.09363586359971167,0.1549705911119272,0.04120367686027567,0.041105674824662944,country
gtzan\country\country.00002.wav,161.4990234375,0.12291964238802662,-0.07650672475008569,-0.11429700255394026,0.1042016884312027,0.017696835390530796,0.013011927716434052,0.11969226295962643,0.08935665269748042,0.1377235497000608,0.14831729735727492,0.06299625292627396,0.06569492576334147,country
gtzan\country\country.00003.wav,161.4990234375,0.11902880664803696,0.12130649796897464,0.10902149695903018,-0.0074050435796383166,0.015244453362983265,-0.02645095624029628,0.09062777782490791,0.08932313113502387,0.18381372798593132,0.1515617643389556,0.06117400082973681,0.05845148841981698,country
gtzan\country\country.00004.wav,117.45383522727273,0.09430108729701814,-0.07575521421010273,-0.020596127957106282,0.053285775706171205,0.00789785129553073,0.003731965087354126,0.0934056065229611,0.06927861465469533,0.14511257351832466,0.15209246359395479,0.06048418608251807,0.05269437482781108,country
gtzan\country\country.00005.wav,129.19921875,0.06338995230377331,-0.01541617350365977,0.05872193351387912,0.007622137665748266,0.005071297874772266,0.0002481397241354753,0.04422661711491965,0.054999973885131226,0.10193306094584165,0.1140010772522005,0.03388343441008956,0.03576292415384916,country
gtzan\country\country.00006.wav,112.34714673913044,-0.0015231548658791018,0.06668355149360544,-0.028117161244154518,-0.033421888947487426,-0.0033771352295323244,-0.006290616467595078,0.06311822239550129,0.05516056919275084,0.13180935367728983,0.12205571865800084,0.038687964976483025,0.04213322578979183,country
gtzan\country\country.00007.wav,103.359375,-0.15054452881838531,-0.0467815253040785,-0.03704854007810473,0.08162144757807221,0.009921182722215552,-0.01709058205597118,0.09959150882190468,0.11962190340018329,0.2145527200180027,0.2048608191959215,0.08389711776689662,0.07531217211478715,country
gtzan\country\country.00008.wav,129.19921875,0.15423707175763549,-0.1119972915375813,-0.01818021386861901,0.0985186509788032,0.02680126706560003,-0.03804314322769646,0.1317634022209362,0.09837665131915095,0.21128082842155885,0.1803209418327787,0.08091642291970476,0.07334490327936818,country
gtzan\country\country.00009.wav,123.046875,0.025007425812278328,0.07839614560107934,0.0517924912273878,-0.02115857787430341,0.011369597949983958,-0.030467095319181577,0.04553314829492941,0.04720137001834068,0.1042575461070532,0.08719665199654399,0.03012396893613793,0.033310698567632475,country
gtzan\country\country.00010.wav,123.046875,0.1073263035473085,0.09659508972444009,0.07375113293528504,0.08272570557892295,-0.004522707435500862,0.0002719881013035944,0.09164383228150391,0.10585815142184488,0.18171632491034825,0.1599441884831428,0.07364635682473422,0.07571932086771879,country
gtzan\country\country.00011.wav,112.34714673913044,0.17227543258539238,0.04822968098298533,0.0006183078512549817,-0.10996556282043493,0.010480812397769436,-0.056744391564279836,0.1448351923573192,0.16498635519810975,0.21724277842147102,0.2119067945453233,0.10141919500900651,0.07532041370947573,country
gtzan\country\country.00012.wav,89.10290948275862,0.08486304349945893,0.14190163701028805,0.06631068885326363,0.09415870532393376,0.015434683189261845,-0.00596038019284607,0.10764368392946418,0.11856731237940635,0.17815985557082908,0.15849970984769948,0.06889824213339077,0.05890298709462868,country
gtzan\country\country.00013.wav,129.19921875,0.0931681892330763,-0.058780013617224486,-0.08826596662402211,0.014455046504735414,0.015041969637614597,0.001884118653833946,0.08513275261344898,0.07277697508554261,0.0832175116251873,0.09924245268271341,0.032763994654604806,0.041878689344105484,country
gtzan\country\country.00014.wav,135.99917763157896,0.07205484353553947,-0.0439471261881056,-0.056687269359827513,0.02077875286340667,-0.0009608579650861235,0.005932126194238672,0.07716728787199785,0.05777325854615461,0.09965667081621907,0.08714769912632477,0.030569387701612154,0.03634405397379161,country
gtzan\country\country.00015.wav,151.99908088235293,-0.17325612077657848,0.03135424364258496,0.08491110056638665,0.05060548707842791,-0.019503422902098194,0.01843161415308723,0.08776218310612167,0.08423888001569158,0.12811875496571817,0.098857281885493,0.0462771414970554,0.04632738349761088,country
gtzan\country\country.00016.wav,107.666015625,-0.04161512612170226,0.1541687943963648,-0.09030780382454415,-0.03945754095912065,0.0038872048881465706,0.001601870171725928,0.10565701652537245,0.09077527016080028,0.13525995954373327,0.18184593027628038,0.0481869416078805,0.0546892423547169,country
gtzan\country\country.00017.wav,89.10290948275862,0.15078148071445668,-0.023495380453578695,-0.012477561831474512,-0.07525051012635268,-0.002580660017916427,-0.011616354808211198,0.07647084011356907,0.07780442110819596,0.1293902002811339,0.14832825734002908,0.056688790569074804,0.043958875335391966,country
gtzan\country\country.00018.wav,86.1328125,0.031452495878551874,0.17224546525850426,-0.06256902590394059,0.09173222258686943,-0.001696651655480711,0.012249561026692469,0.08922351541074983,0.12888120938084408,0.12374881852531434,0.13985665729777091,0.0460513511747787,0.04628034673201909,country
gtzan\country\country.00019.wav,123.046875,0.06731236999994397,0.11656123431722645,0.02544211223721446,0.07077444158494399,0.019192315979155047,0.0002703298814597756,0.12065021540008795,0.14945936388796324,0.2143591868886362,0.20426228381259667,0.07805666512306841,0.08153281678331084,country
gtzan\country\country.00020.wav,103.359375,-0.13226329051944477,0.17134693539541038,-0.06299607455730481,-0.14430034533143118,0.018786998486148506,-0.041353295557201,0.12343446619156316,0.1047501464320768,0.17203813230009282,0.24201175634284788,0.06703352176746749,0.09450155923284975,country
gtzan\country\country.00021.wav,107.666015625,0.06102613855043387,0.034427250241013924,-0.05751349404454323,0.06104095280170366,-0.016839975467728977,0.005019945092499523,0.0857357180057677,0.11681795639925556,0.1634211040094892,0.15395786061681677,0.050065943394980224,0.05410041797814042,country
gtzan\country\country.00022.wav,95.703125,-0.08748040902531128,-0.05559758999627809,0.06968148052692336,0.00037510693073199993,-0.0018995906777644867,0.0007077595219015716,0.0901434690245719,0.07846853805641615,0.1329744974856402,0.1384041996781062,0.041099319561360155,0.046766335196469576,country
gtzan\country\country.00023.wav,83.35433467741936,-0.07973264012396922,0.33291174019801495,-0.24661456421017675,0.06812515854835306,-0.06428916331811671,-0.02977739740163077,0.198539218402557,0.20849865054595307,0.2913601383738113,0.23878529643029311,0.125295752151077,0.10413598540886745,country
gtzan\country\country.00024.wav,129.19921875,0.11176425208940828,0.1725718541458023,0.11179637163877434,0.07557173073291759,0.007491006198701758,0.020019024144858108,0.10767119791745974,0.183969726328773,0.200204847337655,0.20361434334875586,0.07934867003786038,0.07160315513656092,country
gtzan\country\country.00025.wav,143.5546875,0.11041383770102738,0.029816541544370957,0.0658322889357797,0.049474060535430554,-0.0014404594283462778,-0.010046579875052006,0.10505455857464413,0.12309582147897305,0.17745971274164282,0.18842102810514894,0.0593544982733785,0.06890481503389327,country
gtzan\country\country.00026.wav,107.666015625,0.1729672214568603,0.054359486561625765,0.044631037861108745,-0.09074232354760231,-0.022145009632134626,-0.00539657380431894,0.10697883894963676,0.11213218697869522,0.16446607411713854,0.17775474756429657,0.067932502721152,0.059198187291531985,country
gtzan\country\country.00027.wav,92.28515625,0.15459167326852039,-0.07797253471622864,-0.11047063395381004,0.08129572868347083,0.025969832793749537,0.02375864889472723,0.08403336657214569,0.07451097905750786,0.12790055260055763,0.13500222595704844,0.04261617257252986,0.046900670115363585,country
gtzan\country\country.00028.wav,89.10290948275862,0.16643140306713022,-0.03449975466744313,-0.06300552934408243,-0.12142022140324155,-0.014484633787441772,0.0007663057185709905,0.1155802847937081,0.1142254886703835,0.1754380786570188,0.17711557449253099,0.061640652377141385,0.062372091627995424,country
gtzan\country\country.00029.wav,89.10290948275862,-0.12218682196552073,-0.01589331765281423,-0.07409120351076184,0.07436633110046342,-0.0007076572282247,-0.007416489534080077,0.09003526130794284,0.12826826739137753,0.14648647467167897,0.14771041695549345,0.0551264184345789,0.057022309043827504,country
gtzan\country\country.00030.wav,161.4990234375,0.37681620873078814,0.0369916360807897,-0.07934207655489488,-0.22747017070651115,-0.03799797236352254,0.01930359750986114,0.1373138148852055,0.19353256070248231,0.25324010695832905,0.24524930567940062,0.08984916388106158,0.11207314862705926,country
gtzan\country\country.00031.wav,112.34714673913044,0.05233633090887371,0.24328735136657048,0.0275035873055455,0.08825915679335515,0.01224675951788468,0.005762555636465442,0.12222181735411027,0.11500567248692545,0.21251131637905843,0.17097910003464056,0.07300637517542563,0.07193235174623584,country
gtzan\country\country.00032.wav,99.38401442307692,0.2002916876917175,-0.2941871013786103,0.20237876102328267,0.11052823998033993,-0.0026965820807461757,-0.05819512531161311,0.16199370663084842,0.14059909074271804,0.31636039717797254,0.20697572717438698,0.1021903957427409,0.09199360270046959,country
gtzan\country\country.00033.wav,92.28515625,0.013226171403518935,-0.15528040566890822,0.08537027612328503,-0.0035154484212404657,-0.013877485470489264,-0.0014628916978834969,0.10149910085079057,0.10109627965577905,0.12524686142390615,0.14231331181789417,0.05187539632218681,0.04687167994294015,country
gtzan\country\country.00034.wav,135.99917763157896,0.08015010069797256,-0.005910538962191597,-0.02731394767761275,-0.025568451732397503,-0.0027853621563335737,0.0014697536826134546,0.05486527726089416,0.06471824696235809,0.07083101192216512,0.07179409577314569,0.028171416178783708,0.030028055462806645,country
gtzan\country\country.00035.wav,99.38401442307692,0.005526723120766219,0.10360784443184808,-0.03712592646479647,0.03208424150943697,0.006693914783643242,0.004422665573656629,0.06775713493678463,0.06313367680996095,0.09647590479925677,0.09957265482933517,0.03208100684308067,0.035461695457746176,country
gtzan\country\country.00036.wav,112.34714673913044,-0.29445966080215735,-0.14188766093986385,-0.18459934368729666,0.15131298359483425,0.028709787853989394,-0.07476196344941868,0.14925388909854126,0.17382320220695371,0.21739970099545255,0.14169455849642695,0.08708319189903556,0.06562266276039226,country
gtzan\country\country.00037.wav,99.38401442307692,-0.18891096321683964,-0.00267173193467099,-0.026825614273548654,-0.016174275428056935,0.022632844347675957,0.014906779397278788,0.16196853111716178,0.13516758165644774,0.20875984157602423,0.18564829066998376,0.0673039766618131,0.09299918669419738,country
gtzan\country\country.00038.wav,151.99908088235293,0.09126114232168128,0.023082313556671785,0.05813010409474327,0.02694103494286494,0.007838853042090916,-0.01113268267363306,0.0626815402179099,0.10459740840143454,0.07853523789726725,0.10366263876342657,0.04089282670956439,0.03511387081919003,country
gtzan\country\country.00039.wav,123.046875,0.02198709344711832,-0.05698917057897263,-0.06087567284703306,0.0345801338553424,0.02114745691334715,0.011804416775703415,0.05721563419812223,0.043817243110155626,0.05665161955975521,0.05300155177965719,0.021981876890673317,0.02627819234868096,country
gtzan\country\country.00040.wav,143.5546875,0.10799512879930627,-0.003100019547087914,0.020705383270978706,-0.04170062392950103,0.004337706063171471,-0.009571131318807503,0.07451597473235214,0.08714251625768148,0.08101602528061422,0.09433766662513665,0.034561505503946516,0.02573742262088635,country
gtzan\country\country.00041.wav,129.19921875,0.1862192840809662,-0.026941058039738515,-0.04512192308902768,0.09009783342480572,0.023134029062409755,0.048810608685016625,0.10669019212570632,0.12847035717854682,0.14571061823003748,0.14808716812725284,0.048567980105477575,0.06542051552761759,country
gtzan\country\country.00042.wav,103.359375,0.13216137566423453,-0.020008262322680524,-0.051660966128111496,0.05555155873298591,0.01278393890178002,0.00383070483803747,0.08138996820700295,0.08108854613868907,0.1004114792304652,0.1126173001096535,0.0398339526918463,0.039650314983286375,country
gtzan\country\country.00043.wav,135.99917763157896,0.10699521465744855,0.010771878379649522,-0.03442244231700947,-0.04698640853166633,-0.004447270906713928,0.012918629683554216,0.07215127111750214,0.058142101689312664,0.09759784393033445,0.07761854049093421,0.02873055935400247,0.02996335629448785,country
gtzan\country\country.00044.wav,151.99908088235293,0.05618560987378615,-0.22316837397343553,0.06085394136607418,0.06301226466893996,-0.003945313518029755,-0.01941360440105198,0.2289332618357834,0.16360651068330828,0.2658703621318551,0.25462770116284456,0.09971945211043863,0.10620324895988666,country
gtzan\country\country.00045.wav,151.99908088235293,-0.07165162596572364,-0.01924613940450333,0.0501414649188511,0.04134700074791864,0.005784613044293502,0.002928892150521193,0.0747081003161668,0.07159282262038116,0.11722450288274612,0.10328229689812231,0.04415984215375232,0.03297139506880032,country
gtzan\country\country.00046.wav,151.99908088235293,0.08099594958633843,0.028109775863829147,-0.09029333293437997,-0.10120372101664646,0.0035956761358412028,-0.011443647556006846,0.0720878361544433,0.07430698720938306,0.11518835750685157,0.15988594780988255,0.05227612353361266,0.04161648573706231,country
gtzan\country\country.00047.wav,151.99908088235293,0.12441569713001395,0.045974417857616176,0.12006236985325795,0.05311742424964861,0.028268218402687152,0.003348797559738253,0.07583922520741714,0.09806514641375695,0.13205777663062188,0.18265204387702436,0.044044096369325304,0.04978639637439038,country
gtzan\country\country.00048.wav,117.45383522727273,-0.0026169149325038906,0.06145058771472302,-0.10147166997194346,-0.06926105543971123,0.023676131621454828,-0.014796085655689142,0.07446401616071355,0.06888132740579,0.12556213566448868,0.14447219383836515,0.04632607032054338,0.03708458021399203,country
gtzan\country\country.00049.wav,112.34714673913044,0.18294749920769973,0.023362641721221378,0.12381882965564692,-0.0605942569673066,-0.018728511584779752,-0.045307016000151724,0.10889472631786891,0.12740589191244472,0.1574354485622715,0.15626928269994894,0.07200548118138968,0.056574870435383624,country
gtzan\country\country.00050.wav,117.45383522727273,0.11950698601721668,0.08606132696129545,-0.06170478090643927,0.08562901616096429,0.013257700950217149,0.003191800788045072,0.13624253033603345,0.12675650708966235,0.20413797583860474,0.13611424423775878,0.0541792977759604,0.06943631435481624,country
gtzan\country\country.00051.wav,129.19921875,0.1629012860202415,-0.21113403581660345,0.07491509988903947,0.15864393115043612,0.012763489658212245,-0.04015517514199025,0.16512762112797008,0.12488883344012212,0.23278233320289135,0.21194640497297335,0.08950257712314467,0.09758386046984392,country
gtzan\country\country.00052.wav,112.34714673913044,-0.06335661641420419,0.3537522483016244,-0.18868453428149268,0.139906775206327,-0.027722020187775667,-0.041893444955349086,0.17650465256920472,0.17848762141509614,0.28707814088961475,0.23739900635237832,0.12547009508010762,0.10732617669327953,country
gtzan\country\country.00053.wav,89.10290948275862,0.12741909955005534,-0.025655223343941068,-0.05505910515785302,0.06427403539419112,0.025731303989906272,0.009771984070539549,0.0802866998123211,0.0628621625385001,0.08345464109187785,0.09891211188495257,0.03235300653972475,0.034380515090946216,country
gtzan\country\country.00054.wav,75.99954044117646,-0.26452934305218684,0.15361075551384792,0.036586008965968704,-0.10400598868727755,0.02507511346047775,-0.010743813589215258,0.15847333737642832,0.14863283837117647,0.24202215053538179,0.258830547161689,0.07973725364518541,0.09246894360593833,country
gtzan\country\country.00055.wav,129.19921875,0.001064583252638206,-0.10109465155160137,0.02830370888113925,0.04380226135253859,0.00586297089359002,-0.011669606901705305,0.09903219620382854,0.0614605762564173,0.12211788167138476,0.10911517160757575,0.04451856045087461,0.050513752823659594,country
gtzan\country\country.00056.wav,129.19921875,-0.09028986128222771,0.36605045998234476,-0.21033215709030667,0.06985530629753932,-0.015481191224752397,-0.026706354692578482,0.1701332785187473,0.16674271175519847,0.2378944966077428,0.26034542170601827,0.1115768633049441,0.10051913204404808,country
gtzan\country\country.00057.wav,135.99917763157896,-0.261359068988772,-0.067248574774269,-0.0197157785296449,0.11870404705405206,-0.017068259486063303,-0.014892218634486249,0.181132090236259,0.20037137364575322,0.1373244221708972,0.30565846252481704,0.1050853272630242,0.07258991619426368,country
gtzan\country\country.00058.wav,112.34714673913044,-0.19888447960765676,0.08601725924806135,0.0945215336978431,-0.047678638249636265,0.031911309941653865,0.016154447570443264,0.1161240833003524,0.10551395670388578,0.12381450887113449,0.1491279591279498,0.05688173448929677,0.0628563162400063,country
gtzan\country\country.00059.wav,135.99917763157896,-0.22959243258237005,0.19254006573026217,0.14932187926024026,0.041094161570071314,0.02041258228554802,-0.0402219642419372,0.22307776959695022,0.22688100988402768,0.2522090941401844,0.2903226562112957,0.1402691671622755,0.09982737755681868,country
gtzan\country\country.00060.wav,69.83741554054055,0.007714270809650047,0.46869642746746104,-0.10424047149717852,0.08065808797254959,-0.019899380393858305,-0.052626019809395325,0.21056660772042785,0.17265562983234353,0.417492306939788,0.20097194960289855,0.15382905355770035,0.11891471924525861,country
gtzan\country\country.00061.wav,123.046875,0.4147112391531897,0.03077858555330134,-0.17505817487835895,-0.08212535083293974,0.028234052986676698,0.029473759233951496,0.15705519296279496,0.15828835679760447,0.33003675667418403,0.1714103543626036,0.08520870127833277,0.11241557062244759,country
gtzan\country\country.00062.wav,89.10290948275862,0.13716850592243127,0.026577888101407304,-0.052882663905621116,-0.030445374548435933,-0.011718981269234926,0.004598329775035396,0.08276873245362841,0.06313139351809821,0.10750835403481525,0.09764284880738407,0.042424956740514115,0.04368259001303849,country
gtzan\country\country.00063.wav,83.35433467741936,0.0862538348817781,-0.015109089504896112,0.06430027633905375,-0.0869690161198379,0.0066977733141009715,-0.01859175506979214,0.10915641673420565,0.1994457886077727,0.15264937881549215,0.12667417330094968,0.08260200685983864,0.06333321044737927,country
gtzan\country\country.00064.wav,135.99917763157896,-0.011186867640815498,0.25774579308335904,-0.09289724007248916,0.09508496988564699,-0.014894527639523848,-0.02630966110154983,0.27699948883598235,0.20460791528467898,0.25862051353136356,0.29242561956927904,0.10708261383415517,0.10929975648365614,country
gtzan\country\country.00065.wav,123.046875,0.10121412345206417,-0.22472219345332595,0.09307288192212469,0.130798307713121,-0.007857483920918003,-0.02240157197229594,0.21135830675514053,0.1756495826449314,0.27508552020537197,0.2744728199061704,0.09928639955011592,0.10221045590810995,country
gtzan\country\country.00066.wav,112.34714673913044,0.18466183591201785,-0.03474095966372586,-0.08025767654180574,0.032792374491690555,0.01093730139263492,0.018503673374652873,0.07785703500979795,0.06973633093583236,0.08138320559855984,0.12031004736821029,0.04470254110596969,0.03759557400251902,country
gtzan\country\country.00067.wav,129.19921875,-0.1991239609777917,-0.005942342250689125,-0.08083814755082241,0.03829980827867917,0.020863512141371075,-0.021598053630441476,0.2000775041600369,0.2510381436173359,0.282638547457756,0.2559527050274308,0.11338503709630258,0.10822200891686629,country
gtzan\country\country.00068.wav,161.4990234375,0.14345697458349047,-0.03165278001534905,-0.05844739452004488,-0.14856657385826144,-0.03689039668135533,-0.004799026995897269,0.15401464562873068,0.1526660950229688,0.15736302937169303,0.17659496914750186,0.07511966080645882,0.05102499165292506,country
gtzan\country\country.00069.wav,112.34714673913044,0.26432037519114854,0.035721629206820586,-0.0758683774620299,-0.09739096835255742,-0.005720416582492103,-0.007542315870523394,0.18726254607598738,0.1368587882270368,0.275204182182825,0.16848310001123204,0.07967292842513997,0.10026745608498441,country
gtzan\country\country.00070.wav,112.34714673913044,0.05682759946922688,-0.07880959331854204,0.03537348285317326,0.05777580663561777,0.013205225258610778,-0.0013972818851470132,0.10317309646342247,0.07562384073378767,0.11966214695290306,0.0956733487263227,0.04051171711295216,0.03748610303724965,country
gtzan\country\country.00071.wav,143.5546875,0.22320219135994396,-0.07517842534705181,0.052524857223033475,-0.09936766698956517,-0.026070907902426242,-0.03907681815326207,0.15376125898462478,0.15529322686448582,0.23317503529372066,0.18771842130943217,0.0946780448510688,0.07958794256094348,country
gtzan\country\country.00072.wav,151.99908088235293,0.0778122958412171,-0.09827660385217304,-0.061268370598555194,-0.0456669181585314,0.012581951607326697,0.009240463376045296,0.1018536766151304,0.09055707970574055,0.1219051420120911,0.13228383244543013,0.04384972055605422,0.04620843285460735,country
gtzan\country\country.00073.wav,151.99908088235293,0.0791022372027348,-0.21713525240814577,0.11590060219168599,0.004223249852656808,-0.017861985978657416,-0.004486318677663808,0.10603315564596584,0.12970169162730824,0.15772490890680121,0.16120285842820173,0.05798942671938158,0.05346836180319232,country
gtzan\country\country.00074.wav,135.99917763157896,0.1815871091174034,0.17624037531600148,0.10492891445755917,-0.08084413036704112,0.009862386106027842,-0.017875492107123126,0.14749449418167335,0.1487915788374032,0.19004648526824397,0.2391241351090802,0.08220487635249893,0.09061474895706825,country
gtzan\country\country.00075.wav,95.703125,0.1626192554207966,-0.03127503043334526,-0.07642310485243889,0.06782662682235131,0.028644552557064606,0.02939168084412816,0.12533995585210192,0.06541959188100535,0.13435643776922948,0.08703813905443386,0.03290616957370903,0.05240505759615448,country
gtzan\country\country.00076.wav,143.5546875,0.20644216950269564,-0.035003460069558255,-0.09392743557691594,-0.06730032712221269,-0.01878695977179627,0.0003960318863391598,0.1390121569003587,0.133215212874073,0.18525385078815912,0.1741661200017151,0.06699573748359641,0.06984387684538741,country
gtzan\country\country.00077.wav,92.28515625,0.05321914704135534,0.18786522229576064,-0.052731376141310266,0.11931353807449231,-0.009646119667923517,0.02079042093828332,0.07740085447826141,0.0972665131982689,0.12124677843682981,0.10825061910916188,0.04374426240791923,0.04041595745570823,country
gtzan\country\country.00078.wav,129.19921875,0.15391762990097568,-0.13535237965322836,-0.03211198002100041,0.05586867406964255,0.01174583128573549,-0.020167896058410528,0.25428247323538156,0.21936323894792076,0.3175959824374241,0.2580336797835282,0.11702300819053069,0.11429295790143001,country
gtzan\country\country.00079.wav,80.74951171875,0.23168528063428925,0.1587075359683096,0.06324847973883074,0.15942027419805493,0.026070238466748885,0.0031406041234732,0.17724232656718664,0.18270300100357242,0.28836149296518654,0.1816232374755141,0.10104115895177032,0.08643970765185144,country
gtzan\country\country.00080.wav,99.38401442307692,0.11877143754536336,0.043386711477086067,0.023636482656001517,-0.0908928140997892,-0.02546991597405742,-0.0020266436040400062,0.05334756184638297,0.063507408736308,0.10715689732967003,0.0741868554237843,0.039037465620822755,0.0385970137109416,country
gtzan\country\country.00081.wav,89.10290948275862,0.10589670732215385,-0.04665681946834942,-0.0027555264532573426,0.077164728194474,0.011906545854313942,-0.003055391367524869,0.081275065075848,0.08002896292979912,0.10222892465418393,0.1040303828930909,0.0381714038286995,0.04156555258348507,country
gtzan\country\country.00082.wav,117.45383522727273,0.07330921565565343,0.0655668136636269,0.04522383958101215,-0.00549334287643483,0.01028608404439445,-0.009568287059664594,0.06036883142461281,0.06050627065157312,0.07831485458674801,0.0917201652588688,0.032688748103967574,0.03468524780995238,country
gtzan\country\country.00083.wav,143.5546875,0.08096172586393736,-0.26973437165245623,-0.028287839144468946,0.08737837895750956,0.03345341390227679,-0.03249840298667538,0.23119613433121322,0.16720744283476763,0.30218090268206194,0.16258512550670867,0.10797087568430035,0.09746246512329275,country
gtzan\country\country.00084.wav,172.265625,0.12951202113898336,0.07252188560079971,0.05220611020922607,-0.014819573611021588,-0.00033733750980532377,0.003148866817355212,0.09171556415661712,0.09812661938713214,0.13140688190253685,0.13561449346280113,0.041043426384414744,0.04717889168375535,country
gtzan\country\country.00085.wav,143.5546875,0.3228492784907544,-0.11683827052694627,-0.218356784433127,0.11777512729167741,0.04059162346632278,0.07702416554093366,0.20822621241149394,0.1093802197949709,0.22870855981986699,0.17239713995800887,0.05731216724742613,0.12888011731441912,country
gtzan\country\country.00086.wav,117.45383522727273,-0.0077914604508579335,0.07923735635241688,-0.01984587311744737,-0.021479621529579537,-0.0022486876721173337,-0.001894488930702076,0.0963375931650398,0.08046133141573583,0.11122279562475884,0.1136683031584917,0.041256670546191414,0.04378829699679652,country
gtzan\country\country.00087.wav,143.5546875,0.19847150625140073,0.11010355824551647,0.050323601812123794,0.1263616085052469,0.028731797769888778,0.04680233076214799,0.18750333231278518,0.19154266128599495,0.23400011774091609,0.25387381770524803,0.07353358087631588,0.09503884880952669,country
gtzan\country\country.00088.wav,103.359375,0.11711437157282283,-0.17721409098870758,-0.05068285949528288,0.07169681414961697,0.025211029873233714,0.01086463872343307,0.16659765129725226,0.14529839032583022,0.21330781650673153,0.20637949235802688,0.08385392132477973,0.07662452355836355,country
gtzan\country\country.00089.wav,143.5546875,0.28991425128065984,-0.10368800433431387,0.006245280615983617,0.007887460291384572,0.015022020857706335,-0.023150632157921836,0.20067149974867426,0.22532575203143695,0.34939769522303876,0.19040535213989077,0.12143042813476543,0.12378559253710206,country
gtzan\country\country.00090.wav,135.99917763157896,0.011231011687890582,-0.12411814625513379,0.05690614879131238,0.055090870708226714,0.0008321988803108407,-0.0138483485206961,0.08789248969970562,0.07412810286398233,0.09902926573818999,0.11991441771084381,0.03643593971754466,0.04064349601906263,country
gtzan\country\country.00091.wav,117.45383522727273,-0.23795219852574784,0.11160754111520749,0.09370662644505445,-0.012240787968040187,0.007960485471902212,0.003934096544981231,0.21784631584367803,0.19555101723070026,0.2549482588536834,0.3058172739313961,0.1050662128407943,0.11355753446669378,country
