filename,mfcc_median1,mfcc_median2,mfcc_median3,mfcc_median4,mfcc_median5,mfcc_median6,mfcc_median7,mfcc_median8,mfcc_median9,mfcc_median10,mfcc_median11,mfcc_median12,mfcc_median13,mfcc_d_median1,mfcc_d_median2,mfcc_d_median3,mfcc_d_median4,mfcc_d_median5,mfcc_d_median6,mfcc_d_median7,mfcc_d_median8,mfcc_d_median9,mfcc_d_median10,mfcc_d_median11,mfcc_d_median12,mfcc_d_median13,mfcc_d2_median1,mfcc_d2_median2,mfcc_d2_median3,mfcc_d2_median4,mfcc_d2_median5,mfcc_d2_median6,mfcc_d2_median7,mfcc_d2_median8,mfcc_d2_median9,mfcc_d2_median10,mfcc_d2_median11,mfcc_d2_median12,mfcc_d2_median13,mfcc_square1,mfcc_square2,mfcc_square3,mfcc_square4,mfcc_square5,mfcc_square6,mfcc_square7,mfcc_square8,mfcc_square9,mfcc_square10,mfcc_square11,mfcc_square12,mfcc_square13,mfcc_d_square1,mfcc_d_square2,mfcc_d_square3,mfcc_d_square4,mfcc_d_square5,mfcc_d_square6,mfcc_d_square7,mfcc_d_square8,mfcc_d_square9,mfcc_d_square10,mfcc_d_square11,mfcc_d_square12,mfcc_d_square13,mfcc_d2_square1,mfcc_d2_square2,mfcc_d2_square3,mfcc_d2_square4,mfcc_d2_square5,mfcc_d2_square6,mfcc_d2_square7,mfcc_d2_square8,mfcc_d2_square9,mfcc_d2_square10,mfcc_d2_square11,mfcc_d2_square12,mfcc_d2_square13,label 
gtzan\disco\disco.00069.wav,-84.90779876708984,96.92901611328125,-6.215826988220215,29.75674819946289,-12.954672813415527,22.379762649536133,-18.47191047668457,7.095862865447998,-8.569536209106445,10.264518737792969,-4.289510726928711,10.30057144165039,-2.798750877380371,0.05482622608542442,0.030863698571920395,0.17443890869617462,0.026609452441334724,-0.008961805142462254,0.0955217033624649,0.02511882781982422,0.0371011458337307,-0.03440519794821739,0.06876595318317413,-0.03542013093829155,-0.016382090747356415,-0.02218449115753174,0.33361274003982544,-0.0988478884100914,0.024805258959531784,0.010655349120497704,-0.0004118758370168507,0.008507249876856804,-0.0059103406965732574,-0.0051977187395095825,0.02323620580136776,0.026981491595506668,0.008113856427371502,-0.008232547901570797,-0.01145665068179369,31.569089889526367,14.38766860961914,13.514305114746094,9.293065071105957,7.781478404998779,8.129838943481445,7.0085835456848145,6.126914978027344,5.804264068603516,5.299975872039795,5.109432697296143,4.608989715576172,4.213748931884766,4.877960681915283,2.5959980487823486,2.101391315460205,1.6656376123428345,1.3899065256118774,1.2225046157836914,1.037148356437683,0.9312543869018555,0.9905930161476135,0.9674122333526611,0.8604798913002014,0.8445597887039185,0.7400140762329102,3.094010829925537,1.551504373550415,1.219170331954956,0.9190635085105896,0.8654314875602722,0.8247807025909424,0.6970884203910828,0.6958459615707397,0.678239107131958,0.6462043523788452,0.6230455636978149,0.5813077092170715,0.496343731880188,disco
gtzan\disco\disco.00070.wav,-58.59165573120117,82.79458618164062,-21.737524032592773,29.995258331298828,-12.75389289855957,25.80337905883789,-13.035781860351562,17.43427848815918,-12.533796310424805,14.706513404846191,-10.494945526123047,12.855026245117188,-8.061939239501953,-0.5837787985801697,-0.021764881908893585,0.024267928674817085,0.04274778440594673,0.04181911051273346,0.03774220123887062,0.10360094904899597,-0.010701091960072517,-0.020601876080036163,0.07255131751298904,-0.02807747572660446,-0.033993322402238846,0.06423406302928925,0.5283209681510925,0.09031865745782852,0.04204527288675308,0.030672729015350342,-0.0010450569679960608,-0.0026723770424723625,-0.0010501135839149356,-0.02535375766456127,0.006032575387507677,-0.0005180639564059675,-0.037078019231557846,-0.011001999489963055,0.02551899664103985,32.79884338378906,14.782191276550293,14.270010948181152,10.167319297790527,8.904031753540039,7.24160623550415,8.199098587036133,5.6571455001831055,5.922368049621582,6.671084880828857,5.576352596282959,4.925853252410889,4.699661731719971,6.376457214355469,2.789090871810913,2.393272638320923,1.421902060508728,1.297025203704834,1.1453220844268799,1.2898472547531128,0.9380754828453064,1.00068998336792,1.1165858507156372,0.8951181769371033,0.8467354774475098,0.7408776879310608,4.13987398147583,1.7842711210250854,1.3447195291519165,0.8534104228019714,0.7618588209152222,0.791375994682312,0.7659366726875305,0.671497106552124,0.6562085151672363,0.7235873341560364,0.5855888724327087,0.6053239107131958,0.5376826524734497,disco
gtzan\disco\disco.00071.wav,-77.34674835205078,67.77179718017578,-11.684091567993164,32.64942169189453,-8.548236846923828,19.27387237548828,-15.152469635009766,22.308238983154297,-12.774100303649902,17.770977020263672,-9.081117630004883,12.097414016723633,-8.462226867675781,-0.5714625120162964,-0.01852874830365181,-0.040588729083538055,0.052383169531822205,-0.030026579275727272,-0.11336987465620041,-0.0256089735776186,-0.006567764095962048,-0.054837845265865326,-0.022851383313536644,0.018380800262093544,-1.605351826583501e-05,0.0009578386670909822,0.32500043511390686,-0.011016284115612507,0.021330026909708977,-0.01774788647890091,-0.01622285693883896,-0.022961655631661415,0.00042024371214210987,0.007226019166409969,-0.03861168399453163,-0.001967446645721793,-0.01235432643443346,-0.0033051997888833284,0.01070224680006504,32.347511291503906,14.632594108581543,16.15822410583496,10.03629207611084,9.653016090393066,9.222249984741211,7.784877777099609,7.524537086486816,8.235587120056152,7.259334564208984,5.724841594696045,5.550835609436035,5.491106986999512,6.61529016494751,2.5652244091033936,2.7675039768218994,1.6789958477020264,1.6457747220993042,1.3996394872665405,1.3515205383300781,1.1155614852905273,1.3122103214263916,1.0925147533416748,0.9948018193244934,0.9818210005760193,0.9288542866706848,4.266306400299072,1.5797067880630493,1.4186949729919434,0.8457326292991638,0.9188392162322998,0.8046038150787354,0.8171465396881104,0.7023410797119141,0.7826781272888184,0.6538182497024536,0.5574096441268921,0.5795124769210815,0.6082124710083008,disco
gtzan\disco\disco.00072.wav,-95.38031768798828,59.21430969238281,-29.18738555908203,36.17397689819336,-14.33847427368164,20.526077270507812,-10.412881851196289,12.465583801269531,-10.271992683410645,14.468231201171875,-11.546839714050293,13.386909484863281,-8.373148918151855,-0.5243236422538757,0.03510230407118797,-0.01608455553650856,0.07042312622070312,0.006703750230371952,-0.16353419423103333,0.02009623870253563,-0.08697713166475296,-0.008347805589437485,-0.03206862509250641,0.06746891885995865,0.06417126953601837,-0.01990841142833233,-0.3463393449783325,-0.03467271476984024,0.00504572968930006,-0.0223330557346344,0.02577800862491131,-0.02801589109003544,0.0367724746465683,-0.026861418038606644,-0.02732408605515957,-0.015223182737827301,0.0006278768996708095,0.01576729118824005,0.012706478126347065,52.36424255371094,20.156471252441406,19.439912796020508,17.447017669677734,14.295304298400879,12.291243553161621,10.123019218444824,11.874037742614746,9.218171119689941,8.0054931640625,7.385723114013672,8.030014991760254,6.736170291900635,8.776241302490234,3.318735122680664,2.82570481300354,2.0098562240600586,1.5441508293151855,1.580109715461731,1.3904807567596436,1.4409948587417603,1.2802391052246094,1.1181448698043823,1.1540660858154297,1.1766715049743652,1.0997796058654785,6.4610981941223145,1.9113526344299316,1.6688650846481323,1.1873228549957275,0.9907915592193604,1.0662230253219604,0.9600695371627808,0.9311262369155884,0.803446352481842,0.7238045930862427,0.7027441263198853,0.7248833179473877,0.7480350136756897,disco
gtzan\disco\disco.00073.wav,-64.9511947631836,71.57228088378906,-19.841323852539062,31.524822235107422,-10.767507553100586,21.216007232666016,-16.724775314331055,18.004648208618164,-15.768241882324219,13.721395492553711,-12.271576881408691,13.453009605407715,-9.125791549682617,-0.6868773102760315,-0.0318044014275074,0.09225713461637497,-0.0891411155462265,0.023924732580780983,-0.0032821656204760075,0.002531464910134673,0.032890304923057556,-0.050943899899721146,0.02556637115776539,0.03750235214829445,-0.029519638046622276,0.034387532621622086,0.3728184103965759,0.04443230479955673,0.025575237348675728,0.02345648594200611,0.01781046763062477,-0.007446441799402237,0.04860084503889084,-0.014427036046981812,-0.02620510756969452,-0.005218156147748232,-0.009219901636242867,-0.018671296536922455,-0.021279195323586464,45.22883224487305,17.415178298950195,12.749797821044922,11.278338432312012,9.685747146606445,6.931159019470215,7.446721076965332,6.587245464324951,5.583043098449707,5.867668628692627,5.3564772605896,5.0904412269592285,4.886090278625488,7.809168815612793,2.293057680130005,2.2196319103240967,1.9018385410308838,1.4640945196151733,1.133942723274231,1.2289828062057495,1.0916881561279297,0.9539204239845276,0.9621860980987549,0.8964009881019592,0.8253781199455261,0.7701519131660461,4.81945276260376,1.5309771299362183,1.342699646949768,1.0411174297332764,0.791812539100647,0.6605532765388489,0.7328086495399475,0.7026804685592651,0.6299108266830444,0.678773045539856,0.5578189492225647,0.5559465885162354,0.5180960893630981,disco
gtzan\disco\disco.00074.wav,-23.42133140563965,74.31788635253906,-20.540449142456055,28.219623565673828,-14.985435485839844,17.810565948486328,-18.363069534301758,15.837164878845215,-13.762921333312988,14.924299240112305,-12.43105697631836,10.541675567626953,-10.711167335510254,-0.9032754898071289,0.06868299096822739,0.06554824858903885,0.055519867688417435,0.02207975462079048,-0.039197031408548355,0.022100448608398438,-0.027610652148723602,-0.020124511793255806,-0.032364971935749054,0.01013701781630516,0.009860213845968246,0.0003314455389045179,0.4102044105529785,0.03277749568223953,0.0041835131123661995,-0.02780304104089737,-0.0408702977001667,-0.01381012238562107,0.007360243704169989,0.006361135747283697,-0.0032612131908535957,0.007905848324298859,0.014978463761508465,0.03160432353615761,-0.014049939811229706,34.55829620361328,14.825796127319336,16.1359806060791,9.892906188964844,9.773274421691895,9.079890251159668,7.758989334106445,7.465321063995361,8.308064460754395,7.335216045379639,5.808618545532227,5.754186153411865,5.32910680770874,7.056118011474609,2.6229608058929443,2.6931142807006836,1.6210888624191284,1.6530095338821411,1.3883733749389648,1.3285951614379883,1.1148935556411743,1.2846975326538086,1.1043949127197266,0.9688632488250732,1.0023614168167114,0.906259298324585,4.429781436920166,1.5979210138320923,1.4188767671585083,0.8724902868270874,0.9140821695327759,0.7947251796722412,0.7697715163230896,0.7101082801818848,0.7940856218338013,0.685795783996582,0.5592546463012695,0.5851226449012756,0.5768199563026428,disco
gtzan\disco\disco.00075.wav,-64.69825744628906,72.65782928466797,-14.100109100341797,35.907142639160156,-13.223140716552734,28.154359817504883,-14.034418106079102,22.182270050048828,-9.784920692443848,17.13869285583496,-10.945897102355957,11.460445404052734,-9.626592636108398,0.13258425891399384,-0.09836985170841217,0.009537824429571629,-0.04917367175221443,0.036873914301395416,0.01596444472670555,-0.028526894748210907,-0.0012053648242726922,-0.018449656665325165,-0.07849632948637009,-0.04473621025681496,-0.057463593780994415,-0.030324194580316544,-0.03110421635210514,0.03518183156847954,0.015053022652864456,-0.02459189109504223,-0.03636253625154495,0.029508672654628754,0.02674388512969017,0.013149339705705643,-0.03164822980761528,0.04314015433192253,0.016467196866869926,-0.009642421267926693,-0.00674204807728529,31.412904739379883,13.282187461853027,13.719128608703613,8.782538414001465,8.43509578704834,6.416780948638916,7.448770046234131,6.071022987365723,6.7884039878845215,6.884927749633789,6.2846879959106445,5.900369167327881,5.957160472869873,6.590027332305908,2.7540934085845947,2.562986373901367,1.616936206817627,1.646491527557373,1.2429677248001099,1.4549487829208374,1.1154168844223022,1.1860830783843994,1.2859952449798584,1.242418885231018,1.1806336641311646,1.2297147512435913,4.0621185302734375,1.5358842611312866,1.410733699798584,1.0920445919036865,0.9416322112083435,0.8551239371299744,0.7936346530914307,0.7086858749389648,0.6733703017234802,0.7364315986633301,0.7172710299491882,0.7288067936897278,0.6712059378623962,disco
gtzan\disco\disco.00076.wav,-58.580352783203125,87.53813171386719,-30.43946075439453,22.83861541748047,-18.856645584106445,7.958486557006836,-18.8101806640625,13.115726470947266,-15.83743667602539,15.394691467285156,-14.844802856445312,8.211565017700195,-12.621929168701172,-0.48594141006469727,-0.05926602706313133,0.046244047582149506,0.03729696199297905,0.11447113007307053,-0.10996472090482712,-0.07640539854764938,-0.018329810351133347,-0.03806428983807564,-0.003999416250735521,-0.02490728721022606,-0.04310225695371628,0.03136850893497467,0.16558770835399628,0.0847054049372673,0.12878336012363434,0.07478436827659607,0.15573976933956146,0.1104007363319397,0.06141846626996994,0.06175501272082329,0.04071703180670738,0.046222154051065445,0.009966983459889889,0.05814685299992561,0.03224078565835953,44.00364685058594,15.68001937866211,16.73418617248535,12.67639446258545,11.317816734313965,11.870359420776367,8.668708801269531,7.582740783691406,6.956657886505127,6.708705425262451,6.433135509490967,6.9274492263793945,7.176499843597412,7.169801235198975,2.773542881011963,2.8544678688049316,2.228895664215088,2.0350608825683594,2.053070068359375,1.540734887123108,1.3744698762893677,1.1612234115600586,1.2247201204299927,1.1630736589431763,1.2496676445007324,1.183811068534851,4.148667335510254,1.7423955202102661,1.7417173385620117,1.3678916692733765,1.2958868741989136,1.193577527999878,0.8754852414131165,0.8391166925430298,0.7055233120918274,0.7268169522285461,0.6990419626235962,0.7976269125938416,0.7101415991783142,disco
gtzan\disco\disco.00077.wav,-29.178789138793945,81.74464416503906,-14.545820236206055,38.707115173339844,-3.663609743118286,20.273799896240234,-18.192001342773438,22.76117706298828,-7.093021392822266,9.576070785522461,-11.609210968017578,9.90549087524414,-7.4120306968688965,0.06349514424800873,0.4725582003593445,0.005893023684620857,-0.02883850783109665,0.012024029158055782,-0.006762202363461256,-0.011719894595444202,0.0054871561005711555,-0.08997204899787903,-0.01955288276076317,-0.023158928379416466,-0.010389057919383049,-0.0013082583900541067,-0.11063205450773239,-0.011163538321852684,-0.018277904018759727,-0.0083696274086833,-0.017729002982378006,0.011175824329257011,-0.02622724324464798,-0.022623512893915176,-0.011655546724796295,-0.00518565159291029,0.01900201104581356,0.002773313783109188,0.022570831701159477,43.12355041503906,19.333341598510742,15.820537567138672,10.492459297180176,7.954542636871338,8.895501136779785,7.441514492034912,5.672399044036865,8.171523094177246,6.7890849113464355,6.929803848266602,6.543658256530762,7.161503791809082,7.163211345672607,3.7171244621276855,2.9445977210998535,1.7158918380737305,1.488755226135254,1.6940006017684937,1.298011064529419,1.022429347038269,1.2505139112472534,1.1969441175460815,1.108981728553772,1.099726915359497,1.156711220741272,4.881515026092529,1.9295521974563599,1.6995253562927246,0.970461368560791,0.8724141716957092,1.0518062114715576,0.7890039086341858,0.6853275299072266,0.7721862196922302,0.8319499492645264,0.747221827507019,0.7823190093040466,0.6889413595199585,disco
gtzan\disco\disco.00078.wav,-135.10000610351562,88.27751159667969,-15.6041898727417,26.17780876159668,-9.50008773803711,15.04139518737793,-10.705492973327637,16.46392059326172,-13.884474754333496,14.883607864379883,-11.085254669189453,9.927796363830566,-9.199003219604492,-0.630352258682251,0.09300104528665543,-0.012797406874597073,0.10915417969226837,0.060087788850069046,-0.04847119748592377,0.037221431732177734,0.018769359216094017,-0.008521175011992455,0.01836973801255226,-0.03811238706111908,-0.01891818456351757,0.005591713357716799,0.11913755536079407,0.01401509903371334,0.07283993065357208,0.06693799793720245,0.047170452773571014,0.09370651841163635,0.03982611000537872,0.010406448505818844,0.00879244040697813,0.02208385244011879,0.01482012402266264,0.01287090964615345,0.025118764489889145,55.75909423828125,16.944515228271484,16.101802825927734,15.55296802520752,9.979212760925293,11.448945999145508,9.224922180175781,8.343653678894043,7.0984368324279785,8.197346687316895,6.8779473304748535,7.114767074584961,6.414714813232422,7.9505696296691895,3.1240477561950684,2.7891533374786377,1.9781609773635864,1.4505302906036377,1.8720980882644653,1.3874918222427368,1.4149070978164673,1.2606905698776245,1.4060564041137695,1.0839900970458984,1.0505834817886353,1.045549988746643,5.2199506759643555,1.8893959522247314,1.7406967878341675,1.1978636980056763,0.9648727178573608,1.2140626907348633,0.8051291704177856,0.8976734280586243,0.7820236086845398,0.8414172530174255,0.657322347164154,0.7572148442268372,0.716996967792511,disco
gtzan\disco\disco.00079.wav,-117.66545104980469,83.27949523925781,-9.310115814208984,33.72285079956055,-8.265493392944336,20.741456985473633,-9.514677047729492,20.684589385986328,-10.336296081542969,18.092071533203125,-6.3399481773376465,6.107879638671875,-7.858077049255371,-2.009387969970703,-0.23788884282112122,0.03492676839232445,0.03159389644861221,-0.07845336943864822,-0.25714701414108276,0.0337187834084034,-0.09735609591007233,-0.039180006831884384,-0.06735313683748245,-0.009998724795877934,-0.0824752077460289,-0.05013183504343033,0.8288991451263428,0.06499379128217697,0.06869684904813766,0.036509402096271515,-0.018128667026758194,0.06860078126192093,0.013898961246013641,0.04687586799263954,-0.054097335785627365,0.035352788865566254,-0.019727617502212524,0.03764214739203453,0.01574203372001648,51.290260314941406,20.00469970703125,13.44472599029541,9.112672805786133,8.803784370422363,8.995779991149902,6.885442733764648,7.2122602462768555,6.771052837371826,6.66975212097168,6.416522979736328,6.568289756774902,6.953330039978027,9.546699523925781,3.772784471511841,2.490010976791382,1.6800813674926758,1.57766854763031,1.7050265073776245,1.0874807834625244,1.4513665437698364,1.2400615215301514,1.2933762073516846,1.0452842712402344,1.1801472902297974,1.0753473043441772,5.2660627365112305,1.9378610849380493,1.4785100221633911,1.0321471691131592,0.88826984167099,0.9801715016365051,0.6436747908592224,0.8205241560935974,0.7430151104927063,0.824123203754425,0.6308885216712952,0.7548317909240723,0.6985723972320557,disco
gtzan\disco\disco.00080.wav,-173.08538818359375,80.53543090820312,8.768659591674805,42.31501770019531,-5.1338958740234375,16.282127380371094,-11.750848770141602,18.56186294555664,-15.590755462646484,11.540985107421875,-11.941930770874023,5.485623359680176,-12.564878463745117,-0.2871083617210388,0.050239816308021545,0.1663990020751953,-0.08871752768754959,0.059032075107097626,0.05091132968664169,-0.04184186831116676,0.04293764382600784,0.06792386621236801,0.031291864812374115,0.001393572543747723,-0.026707109063863754,-0.049500688910484314,0.5486270189285278,-0.0720948725938797,0.03958379477262497,0.04457072541117668,0.0006247413111850619,0.09436389058828354,0.017016267403960228,-0.0005396516644395888,0.04104835167527199,0.071616992354393,0.03086104802787304,0.013496501371264458,0.006646410096436739,45.91969680786133,20.24494743347168,17.330636978149414,13.746210098266602,9.562077522277832,14.393117904663086,8.887155532836914,6.841491222381592,8.80290412902832,8.11031436920166,7.360625743865967,7.172369956970215,7.0166449546813965,7.424149036407471,3.672729969024658,2.537846803665161,2.0137674808502197,1.4639497995376587,2.111870288848877,1.4012329578399658,1.0864671468734741,1.3403035402297974,1.1421911716461182,1.16158926486969,1.0269370079040527,1.1151598691940308,5.972647190093994,2.1726810932159424,1.8215361833572388,1.1619324684143066,0.9558771848678589,1.3102444410324097,0.8568816781044006,0.7431835532188416,0.8332377672195435,0.7479228377342224,0.6446307897567749,0.719636857509613,0.6939773559570312,disco
gtzan\disco\disco.00081.wav,-120.01284790039062,79.39476013183594,-16.236919403076172,36.12242889404297,-1.5882010459899902,16.573808670043945,-4.950762748718262,14.846986770629883,-14.490653991699219,7.0989789962768555,-12.4847412109375,9.671117782592773,-9.294239044189453,-1.5219638347625732,-0.13381512463092804,-0.03128312528133392,-0.07579828798770905,0.040225036442279816,-0.27656203508377075,0.02414948120713234,-0.02936725690960884,0.014308293350040913,-0.05929065868258476,-0.06401488184928894,-0.007435178849846125,-0.025948429480195045,-0.08754747360944748,0.11605677753686905,0.001057542278431356,-0.020727982744574547,0.011724893003702164,-0.02586623653769493,0.003795473137870431,-0.0004739616997539997,0.021776672452688217,9.834198863245547e-05,-0.007029772736132145,0.009106235578656197,0.0023936359211802483,94.18421936035156,29.023330688476562,16.650314331054688,13.595181465148926,11.252535820007324,12.965961456298828,10.900239944458008,8.661497116088867,9.770073890686035,8.279996871948242,9.264424324035645,9.561951637268066,7.966837406158447,15.815064430236816,4.502804756164551,2.994577646255493,2.1434507369995117,1.824662685394287,2.2459890842437744,1.8014893531799316,1.5465110540390015,1.5824328660964966,1.3875634670257568,1.4675716161727905,1.3800081014633179,1.2348965406417847,8.436890602111816,2.556971549987793,1.8387595415115356,1.277098536491394,1.0748322010040283,1.3778389692306519,1.058897852897644,1.0284289121627808,0.9756085276603699,0.9436569213867188,0.9026443362236023,0.8856294751167297,0.7992495894432068,disco
gtzan\disco\disco.00082.wav,-36.405242919921875,79.35377502441406,-11.288348197937012,25.093944549560547,-11.81997299194336,20.659984588623047,-15.356927871704102,20.480745315551758,-10.253410339355469,11.143912315368652,-7.795536518096924,8.223769187927246,-4.032227039337158,0.07744056731462479,-0.030909348279237747,0.2971215844154358,-0.013632329180836678,0.023461878299713135,0.0754198357462883,-0.0733119398355484,-0.03422889858484268,-0.15968827903270721,-0.04840458184480667,-0.023586448282003403,-0.07029784470796585,-0.0005049029714427888,0.491477906703949,-0.024131014943122864,0.016977127641439438,0.014860124327242374,0.14314910769462585,0.029692241922020912,0.04285602271556854,-0.05335786193609238,0.06061718612909317,-0.02445327490568161,0.03686738759279251,-0.028253061696887016,0.03108172118663788,53.455135345458984,27.330881118774414,16.237077713012695,12.082340240478516,14.9344482421875,10.735235214233398,12.10177230834961,8.190730094909668,9.049402236938477,8.56240463256836,7.557015419006348,6.560288906097412,6.913239479064941,11.204729080200195,5.153808116912842,3.3619441986083984,2.1024770736694336,2.7580931186676025,1.8366732597351074,2.2935380935668945,1.6661521196365356,1.7758009433746338,1.3631728887557983,1.4612390995025635,1.283449649810791,1.302672028541565,7.233501434326172,3.1531803607940674,1.926347017288208,1.195033073425293,1.4744515419006348,1.1083471775054932,1.2620002031326294,1.1048228740692139,1.1063653230667114,0.8836342096328735,0.8689406514167786,0.8528424501419067,0.7819518446922302,disco
gtzan\disco\disco.00083.wav,-121.79515075683594,97.7540283203125,-2.0666751861572266,33.56407928466797,-5.617319107055664,21.813419342041016,-11.200531005859375,15.612512588500977,-11.276664733886719,11.388050079345703,-10.361217498779297,9.138761520385742,-9.078405380249023,0.06495463103055954,-0.06897048652172089,0.05938930809497833,-0.025978852063417435,-0.04835180193185806,-0.021857356652617455,0.07291854172945023,-0.04196612164378166,0.025906294584274292,-0.10267926752567291,-0.014947235584259033,-0.02128332480788231,-0.0020370681304484606,0.0678679421544075,0.06056835129857063,-0.0066400752402842045,-0.006111601367592812,0.003220608690753579,0.014867370016872883,0.004437869414687157,0.04239828139543533,0.00041470653377473354,-0.002091808244585991,-0.0039116148836910725,-0.055519141256809235,0.012829831801354885,46.89634323120117,22.972309112548828,22.020435333251953,19.019786834716797,12.798338890075684,11.422019004821777,8.758225440979004,8.407849311828613,8.60242748260498,7.6778364181518555,6.990011215209961,6.467424392700195,7.237128257751465,10.21028995513916,4.222923278808594,3.7701704502105713,2.943056583404541,2.1440203189849854,1.8174054622650146,1.6042710542678833,1.405212640762329,1.4597879648208618,1.4385120868682861,1.2352827787399292,1.1882765293121338,1.2580745220184326,6.682304859161377,2.3872854709625244,2.1134519577026367,1.7420591115951538,1.210975170135498,1.124934434890747,1.0168465375900269,0.8943645358085632,0.9324467182159424,0.8918599486351013,0.7185860872268677,0.7471910119056702,0.7985126972198486,disco
gtzan\disco\disco.00084.wav,-154.48216247558594,68.66360473632812,-30.726863861083984,36.50077438354492,-6.124743461608887,21.410350799560547,-6.555844783782959,11.700225830078125,-9.236288070678711,10.954299926757812,-9.482059478759766,9.07852554321289,-2.340944766998291,-1.2794734239578247,0.07688821107149124,-0.03413696214556694,-0.03208217769861221,-0.006291301921010017,-0.21146777272224426,-0.0020326138474047184,-0.18489880859851837,0.02071014977991581,-0.09785176813602448,0.07593507319688797,-0.10351268202066422,0.02342882938683033,1.1849348545074463,-0.05268272012472153,0.047734104096889496,0.07378500699996948,-0.02818470261991024,0.06669630110263824,-0.015451665967702866,0.11745975911617279,-0.00024154588754754514,0.0209395382553339,-0.013700172305107117,-0.004756557289510965,-0.01042936835438013,77.5270004272461,27.319149017333984,22.84994888305664,15.172595977783203,10.369250297546387,8.766023635864258,7.361153602600098,8.873024940490723,7.148180961608887,7.349066257476807,6.650523662567139,5.844862937927246,7.308452129364014,15.447561264038086,5.285915374755859,4.1408915519714355,2.6924619674682617,1.792973279953003,1.8836755752563477,1.5179319381713867,1.8483493328094482,1.4014548063278198,1.5991114377975464,1.2420530319213867,1.1758437156677246,1.3514268398284912,9.315135955810547,2.7656586170196533,2.3470089435577393,1.4969241619110107,1.0632045269012451,1.1071197986602783,0.8958272337913513,1.1524170637130737,0.856485903263092,1.0471254587173462,0.834163248538971,0.8094732761383057,0.9464939832687378,disco
gtzan\disco\disco.00085.wav,-135.15103149414062,59.97865676879883,10.951181411743164,31.169456481933594,-6.9626312255859375,23.040950775146484,-15.525812149047852,22.675811767578125,-12.994523048400879,17.201759338378906,-7.265048980712891,11.570597648620605,-5.464599609375,2.210875988006592,0.3005232512950897,0.086433045566082,0.08802458643913269,-0.09023723751306534,0.0011830012081190944,-0.004120826721191406,0.04084925726056099,0.013435935601592064,-0.07527030259370804,0.08938632905483246,-0.10602068156003952,-0.03641222044825554,0.5247382521629333,0.15214097499847412,-0.08008424937725067,-0.11348848789930344,0.0327751524746418,-0.05522551015019417,0.08974238485097885,-0.03803035244345665,-0.018181227147579193,0.04450700059533119,-0.04651223495602608,-0.009695441462099552,-0.002885274589061737,58.99640655517578,25.67287254333496,21.15430450439453,16.440948486328125,11.970797538757324,10.95873737335205,9.680460929870605,6.980668067932129,8.135968208312988,7.228151798248291,7.900102138519287,7.3350324630737305,6.567260265350342,12.820685386657715,5.669649124145508,4.043752193450928,3.0980031490325928,2.351829767227173,2.0881009101867676,1.6504979133605957,1.3099114894866943,1.5547337532043457,1.328991413116455,1.4132771492004395,1.3664393424987793,1.1828007698059082,8.836331367492676,3.0924816131591797,2.6205673217773438,1.9499096870422363,1.6739317178726196,1.3962361812591553,1.2166733741760254,0.8961687088012695,1.0557124614715576,0.9025200605392456,0.9455174803733826,0.8838022947311401,0.7804496884346008,disco
gtzan\disco\disco.00086.wav,-65.51757049560547,105.32264709472656,-21.259613037109375,40.84595489501953,-7.629502296447754,24.200927734375,-5.897281646728516,9.456167221069336,-6.731812000274658,10.222930908203125,-14.353059768676758,5.882544040679932,-8.746478080749512,-0.23385047912597656,0.36156973242759705,0.0713636577129364,0.01872132532298565,0.03760261461138725,-0.05118243023753166,0.028840303421020508,-0.06824769824743271,0.02888479270040989,-0.041987404227256775,0.01900777779519558,-0.11022837460041046,-0.007024804595857859,0.098426453769207,-0.16750966012477875,-0.0211117472499609,0.004678123630583286,-0.005802683066576719,0.0018191770650446415,-0.001225241576321423,0.056478049606084824,-0.011492536403238773,0.03080630488693714,-0.005382954608649015,0.011944685131311417,-0.015510967001318932,48.5997200012207,24.341394424438477,23.771692276000977,11.949565887451172,12.000618934631348,10.794587135314941,9.308473587036133,8.751556396484375,7.612863063812256,6.80151891708374,6.259832859039307,7.9523162841796875,6.038327693939209,9.563335418701172,4.4493536949157715,3.542870044708252,2.1264779567718506,1.8800716400146484,1.691780924797058,1.731197476387024,1.64752995967865,1.39449942111969,1.2820488214492798,1.0746233463287354,1.3178718090057373,1.0674597024917603,6.644477844238281,2.7670481204986572,1.7886296510696411,1.3245047330856323,1.048396110534668,1.005648136138916,1.0744473934173584,1.0990957021713257,0.8396307229995728,0.810102105140686,0.6541635394096375,0.8855046629905701,0.7259973287582397,disco
